SAMPLE_KEY,smiles
BJ1897459,Oc1ccc2ccccc2c1\C=N\S(=O)(=O)c1cccs1
BJ1897797,COc1cc(\C=C\C([O-])=O)ccc1O
BJ1897319,NC(=O)CN1CC(CC1=O)c1ccccc1
BJ1897202,CCC(CC)O[C@@H]1C=C(C[C@H](N)[C@H]1NC(C)=O)C(O)=O |c:7|
BJ1897678,[H][C@@]12CC[C@H]([C@H](C)\C=C\[C@H](C)C(C)(C)O)[C@@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C
BJ1897642,Cc1noc(C)c1-c1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)c(O[C@H]2CCNC2)c1
BJ1895965,[H][C@@]12CC=C(c3ccccc3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12C |t:3|
BJ1895861,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC |t:24|
BJ1896159,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC
BJ1897437,Cc1cc2sc(NC(=O)Cc3ccccc3)nc2cc1Cl
BJ1897046,COc1cccc2n(C)c(=O)c(C(=O)N(C)c3ccc(cc3)C(F)(F)F)c(O)c12
BJ1895969,Oc1ccc2[nH]c3cc(c4C(=O)NC(=O)c4c3c2c1)-c1ccccc1
BJ1895850,ClC(Cl)(Cl)C(NC(=O)\C=C\c1ccccc1)NC(=S)Nc1cccc2cccnc12
BJ1895955,OC(=O)c1cc(Oc2ccc(cc2)[N+]([O-])=O)cc(Oc2ccc(cc2)[N+]([O-])=O)c1
BJ1897260,COc1cc2c(NC3CCN(CC3)C(C)C)nc(nc2cc1OCCCN1CCCC1)N1CCC(F)(F)CC1
BJ1897663,COc1ccc(OC)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1
BJ1897318,CC(C)(C)c1ccc(CN(Cc2cccc(OCC(O)=O)c2)S(=O)(=O)c2cccnc2)cc1
BJ1897235,CCC(C)SSc1ncc[nH]1
BJ1897529,C1CN(CCN1)c1cccc2OCCOc12
BJ1897289,COc1ccc(cc1)C(=O)CC1(O)C(=O)Nc2c1c(Cl)ccc2Cl
BJ1897108,OC(=O)c1ccc(O)c2ncccc12
BJ1897156,OC(=O)c1cnn(c1)-c1nc2cc(Cl)c(OC(F)(F)F)cc2[nH]1
BJ1897443,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1
BJ1897519,CCNC1=Nc2ccc(Cl)cc2C(C)(O1)c1ccccc1 |t:3|
BJ1897427,OC(=O)CNC(=O)c1nc(Cl)c2ccccc2c1O
BJ1897658,Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(c1O)S(=O)(=O)[C@H]1CCCNC1
BJ1897372,CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)NS(C)(=O)=O
BJ1894137,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1
BJ1895827,CCCCCC(O)\C=C\C1C(O)CC(=O)C1C\C=C\CCCC(O)=O
BJ1894111,CN1CCN(CC1)c1ccc2ccccc2n1
BJ1897522,COc1ccccc1N1CCN(CC1)c1nc(nc2cc(OC)c(OC)cc12)C1CC1
BJ1897648,C[C@H](Nc1cc(cc(Nc2cnccn2)n1)-c1cnn(C)c1)c1ccc(F)cc1
BJ1895968,Cc1[nH]c(\C=C2/C(=O)Nc3ccc(cc23)S(=O)(=O)Cc2c(Cl)cccc2Cl)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1
BJ1895838,CC(C)(C)c1ccc(cc1)\C=C\C(=O)Nc1ccc2OCCOc2c1
BJ1897326,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc12 |t:7|
BJ1897075,[H][C@@]12CC[C@H](C(=O)NCc3nc4cccnc4[nH]3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])N(C)C(=O)C(F)=C[C@]12C |c:39|
BJ1897432,C[C@@H](N1CCC(=C)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
BJ1897608,C[C@@H](CN1CCN(CC1)S(=O)(=O)c1ccc(Cl)c(Cl)c1)Nc1ncnc2c(C)csc12
BJ1897243,Nc1n[n+]([O-])c2ccccc2[n+]1[O-]
BJ1897002,C(N1CCCNCCNCCCNCC1)c1ccc(CN2CCCNCCNCCCNCC2)cc1
BJ1897774,CN1CC(c2ccccc2)c2cccc(N)c2C1
BJ1897617,COc1nccc(n1)-c1c(ncn1C1CCNCC1)-c1ccc(F)cc1
BJ1897699,CC[C@H]([C@@H](C)CN(C)C)c1cccc(O)c1
BJ1897588,Cc1oc2nc3CCCCc3c(NC(=O)CN3CCCC3=O)c2c1C
BJ1897732,CC(=O)Oc1cc(ccc1C(O)=O)C(F)(F)F
BJ1897649,FC1(F)Oc2ccc(CN3CCN(CC3)C(=O)Nc3cnccc3Cl)cc2O1
BJ1897516,CN[C@H]1CN(C[C@@H]1OC)c1ccc2c(n1)n(cc(C(O)=O)c2=O)-c1nccs1
BJ1897551,Cc1ccc2C[C@@H](CCc2c1CCC(O)=O)NS(=O)(=O)c1ccc(Cl)cc1
BJ1895822,BrC1C(Br)C(Br)C(Br)C(Br)C1Br
BJ1895864,C1CCC(CC1)Nc1nc(Oc2ccccc2)nc2[nH]cnc12
BJ1897525,CCOc1cc(\C=C2C(=O)N(N=C\2C)c2ccccc2)cc(Cl)c1OCC(=O)OC |c:11|
BJ1897652,Nc1ncccc1-c1nc2ccc(nc2n1-c1ccc(cc1)C1(N)CCC1)-c1ccccc1
BJ1895910,Cc1oc(nc1CCN1CCC2(CC1)OC(=O)Nc1ccc(C)cc21)-c1ccccc1
BJ1895818,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC3CCCC3)nc(Cl)nc12
BJ1896599,FC(F)(F)c1cc(NC(=O)c2cnc(Cl)nc2C(F)(F)F)cc(c1)C(F)(F)F
BJ1897816,COc1cc2C[C@](C)(O)[C@@H](C)Cc3cc4OCOc4c(OC)c3-c2c(OC)c1OC
BJ1897248,CCOC(=O)c1ccc(OCCC2CCN(CC2)c2ccc(C)nn2)cc1
BJ1897512,COc1ccc2c(cccc2c1C(F)(F)F)C(=S)N(C)CC(O)=O
BJ1897456,Cc1ncc(Cl)cc1NCc1ccc(s1)C(=O)NC(CC1CCCC1)C(=O)NC1CC1
BJ1897569,[H][C@@]12Cc3[nH]c(=O)ccc3[C@@](N)(CC(C)=C1)C2=CC |c:15|
BJ1897343,Nc1ccncc1N
BJ1897532,COC(=O)c1ccc2n(CCCc3ccccc3)c(NC(=O)c3ccccc3)nc2c1
BJ1897311,OP(=O)(NCCCl)NCCCl
BJ1897167,CC\C(=C(\c1ccc(\C=C\C(O)=O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl
BJ1897682,CS(=O)(=O)c1cc(F)cc2c3CC[C@H](CC(O)=O)c3n(Cc3ccc(Cl)cc3)c12
BJ1897708,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(O)=O)CC[C@@]1(C)c1cccc(O)c1
BJ1897571,"COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OCC(C)C |c:4,9|"
BJ1897554,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N
BJ1896647,Brc1ccc(OC(=O)N2CCN3CCC2CC3)cc1
BJ1895974,Oc1cc(ccc1NC(=O)Nc1ccccc1Br)[N+]([O-])=O
BJ1896157,CN(C)C(=O)C(=O)c1cn(C)c2cc(Cl)c(cc12)C(=O)N1CCC(Cc2ccc(F)cc2)CC1
BJ1896418,CCCn1c(=O)n(CC)c2nc([nH]c2c1=O)-c1cnn(Cc2cccc(c2)C(F)(F)F)c1
BJ1897524,COc1ccsc1CNCC[C@]1(CCOC2(CCCC2)C1)c1ccccn1
BJ1896621,Cc1cc(NC(=O)Nc2ccc(F)c(F)c2)n(n1)-c1ccccc1
BJ1895866,Oc1nccc2c(cccc12)S(=O)(=O)N1CCCNCC1
BJ1896657,CCOC(=O)Nc1ccc2CCc3ccccc3N(C(=O)CN(CC)CC)c2c1
BJ1897471,COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n(C(C)C2CCOCC2)c2ccccc12
BJ1897790,CCOC(=O)[C@@H](C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1
BJ1897629,CC(C)(O)CNc1nc(Nc2ccnc(c2)C(F)(F)F)nc(n1)-c1cccc(n1)C(F)(F)F
BJ1897120,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)[C@H](CC)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCOS([O-])(=O)=O
BJ1897591,Nc1ccn([C@H]2C[C@@H](O)[C@@H](CO)O2)c(=O)n1
BJ1897578,CCOC(=O)CNC(=O)[C@@H]1CCCN1C(=O)Cc1ccccc1
BJ1897113,CCC1(Cc2ccccc2C1)c1cnc[nH]1
BJ1897632,COc1cc(OC)cc(c1)N(CCNC(C)C)c1ccc2ncc(nc2c1)-c1cnn(C)c1
BJ1897589,NC(=O)CN1CC(O)CC1=O
BJ1897606,CN1CCN(CC1)C(=O)Cc1csc(NS(=O)(=O)c2cccc(Cl)c2C)n1
BJ1897602,CC#CC(=O)N1CCCC1c1nc(-c2ccc(cc2)C(=O)Nc2ccccn2)c2c(N)nccn12
BJ1897527,CCc1ccc(cc1)C1=CC(C)(C)Sc2ccc(cc12)C#Cc1ccc(cc1)C(O)=O |t:9|
BJ1897746,[H][C@]12SCC=C(N1C(=O)[C@H]2NC(=O)C(=C/CC(O)=O)\c1csc(N)n1)C(O)=O |c:4|
BJ1897395,Clc1cccc2cc(sc12)C(=O)N[C@H]1CN2CCC1CC2
BJ1895887,CC(C)n1nnc2cc(ccc12)C(O)=O
BJ1895863,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12
BJ1896498,COc1cc(cc(OC)c1OC)-c1cc(cnc1N)-c1cccc(O)c1
BJ1897641,CC(C)c1ccc(cc1)-c1cc(=O)c2ccccc2o1
BJ1897514,CN(C)CCN1C(=O)c2cccc3cc(NC(N)=O)cc(C1=O)c23
BJ1895885,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC3CCCCC3)ncnc12
BJ1895889,CC(C)c1onc(c1COc1ccc(\C=C\c2cccc(c2)C(O)=O)c(Cl)c1)-c1c(Cl)cccc1Cl
BJ1895905,Nc1nc(N)nc(n1)-c1cc(Cl)ccc1Cl
BJ1897625,OC(=O)c1ccc(CN2CCC(CN[C@@H]3C[C@H]3c3ccccc3)CC2)cc1
BJ1897214,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cccn1
BJ1897450,O=c1ccc2ccc(OCCCCN3CCN(CC3)c3cccc4sccc34)cc2[nH]1
BJ1896987,[H][C@@]12CC[C@H]([C@H](C)\C=C\[C@@H](O)C3CC3)[C@@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C
BJ1897347,CN1CCN(CC1)c1cccc2[nH]c(=O)oc12
BJ1897715,Clc1c(CN2CCCC2=N)[nH]c(=O)[nH]c1=O
BJ1897305,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc(Cl)c2Cl)CC1
BJ1897485,[H][C@@]12CC[C@]3(C)O[C@@]33CC=C(C)[C@]3([H])[C@@]1([H])OC(=O)C2=C |t:10|
BJ1897123,COc1cn(nc(-c2ccnn2-c2ccccc2)c1=O)-c1ccc(cc1F)-n1cccn1
BJ1897533,Cc1ncc(OC[C@]2(C[C@H]2C(=O)Nc2ccc(F)cn2)c2cccc(F)c2)c(C)n1
BJ1897055,Fc1ccc(cc1)-c1n(Cc2ccc(F)cc2Cl)nc2c(cccc12)C(F)(F)F
BJ1897073,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(C)(O)CC3)nc12
BJ1896992,[H][C@@]1(CC(C)C)N2C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@]2([H])Cc2c1[nH]c1cc(OC)ccc21
BJ1895958,Oc1ccc(cc1)-c1c(nn2c(cc(nc12)C(F)(F)F)C(F)(F)F)-c1ccccc1
BJ1896629,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(cc3)N3CCN(C)CC3)n2)c(OC)c1
BJ1896832,Cc1cc(C)c(c(C)c1)S(=O)(=O)Nc1cccc(c1)C(F)(F)F
BJ1897555,CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1
BJ1896656,CN(C)S(=O)(=O)c1cccc(c1)-c1c(C)nc2c(NCCNC(C)=O)cc(Cl)nn12
BJ1896612,CCCC(=O)C1CCN(CC1)c1ncnc2CCN(Cc12)C(=O)c1ccc(cc1)-c1ccccc1
BJ1896660,Fc1ccc(nc1)-c1noc(n1)-c1cc(F)cc(c1)C#N
BJ1894035,N[C@H](C(O)=O)c1cc(O)cc(O)c1
BJ1896281,NS(=O)(=O)c1ccc2NC(C3CC=CC3c2c1)c1ccc(Br)cc1 |c:12|
BJ1895609,[H][C@]12CN(C[C@@]1([H])C(CCC2=O)(c1ccccc1)c1ccccc1)C(=N)Cc1ccccc1OC
BJ1896187,Clc1ccc(CCCOCCCN2CCCCC2)cc1
BJ1894248,CCn1ccnc1CC1COc2ccccc2O1
BJ1895590,CN[C@@H]1C[C@H](c2ccccc12)c1ccc(Cl)c(Cl)c1
BJ1895613,CCCCCCCC\C=C/CCCCCCCC(=O)NCCc1ccc(O)c(O)c1
BJ1896146,CCOc1ccc(cc1OCC)-c1nc(no1)-c1cccc2C(CCc12)NCCO
BJ1895626,[H][C@@]12CC[C@@](O)(CCC([O-])=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@H](CCC)CC2=CC(=O)CC[C@]12C |t:26|
BJ1894075,[H][C@@]12CCCN1C(=O)[C@]([H])(Cc1ccccc1)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])Cc5c[nH]c6cccc(c56)[C@@]4([H])C3)(O[C@@]21O)C(C)C |@@:46|
BJ1895639,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(NC3CCCC3)ncnc12
BJ1894202,CCCCCCC[n+]1ccc(cc1)-c1cc[n+](CCCCCCC)cc1
BJ1896239,CC(C)Oc1cccc(CC(=O)N2CCC[C@@](CC[N+]34CCC(CC3)(CC4)c3ccccc3)(C2)c2ccc(Cl)c(Cl)c2)c1
BJ1896025,CC(C)CN1CCC(CNC(=O)c2cc(Cl)c(N)n3cc(C)nc23)CC1
BJ1895746,c1ccc(cc1)-c1n[nH]c2c1oc1ccccc21
BJ1895741,CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC
BJ1894322,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc12
BJ1894055,Fc1ccc(cc1)C(OCCN1CCN(C\C=C\c2ccccc2)CC1)c1ccc(F)cc1
BJ1896212,c1cc(ccn1)-c1sc(c(c1-c1ccncc1)-c1ccncc1)-c1ccncc1
BJ1896278,CCCCCCCCNC(=O)C(=C\c1cn(CCCN(C)C)c2ccccc12)\C#N
BJ1896224,O=C(Nc1cccc2cccnc12)c1ccc(cc1)N1C(=O)C2C3CC(C=C3)C2C1=O |c:29|
BJ1895674,OC(=O)c1ccccc1Nc1cccc(OCc2ccc3ccccc3n2)c1
BJ1894169,OC(=O)[C@H]1C[C@H](NC(=O)Nc2ccccc2)c2c(Cl)cc(Cl)cc2N1
BJ1894208,NC(=O)OCC(COC(N)=O)c1ccccc1
BJ1894177,[H][C@]12[C@@H](O)CCN1C[C@H](O)[C@@H](O)[C@@H]2O
BJ1896359,OCC[N+]12CN3CN(CN(C3)C1)C2
BJ1894436,COC(=O)[C@H](NC(=O)c1cc(nc2ccccc12)-c1ccccc1)c1ccccc1
BJ1894314,C1CN=C(N1)c1cc2ccccc2cn1 |c:2|
BJ1894425,COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1
BJ1896546,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1 |t:19|
BJ1894431,C=CC(=O)c1ccc2ccccc2c1
BJ1896200,Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1
BJ1894387,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12
BJ1896083,Oc1ccccc1-c1ccc(cc1)-c1csc2[nH]c(=O)c(C#N)c(O)c12
BJ1894056,Fc1ccc(cc1)C(OCCN1CCN(CCCc2ccccc2)CC1)c1ccc(F)cc1
BJ1895770,Cn1nc(N)c2cn(C3OC(CO)C(O)C3O)c3ncnc1c23
BJ1894048,CCCCOC(=O)c1cc2c(cn1)[nH]c1ccccc21
BJ1896248,CCCC(=O)C1(CCN(CC1)C(=O)[C@@H](Cc1ccc(OC)cc1)NC(=O)[C@@H](N)Cc1cncn1C)c1ccccc1
BJ1896191,Clc1ccc2Oc3ccccc3CN(C(=O)NNC(=O)CCc3ccncc3)c2c1
BJ1896515,C[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1
BJ1896272,CC(C)c1ccc(CC(=O)N2CCC[C@H](C2)c2cccc(OC(C)(C)C(O)=O)c2)cc1
BJ1896429,CC(C)(C)c1cc(no1)C(=O)C(\C#N)=N\Nc1cccc(Cl)c1
BJ1894492,C[C@H]1CN(CCCn2c3ccccc3c3ccccc23)C[C@@H](C)N1
BJ1895686,CCN1CCC[C@H]1CNC(=O)c1c(O)c(CC)cc(Cl)c1OC
BJ1894278,O\N=C1/C2CC2(Oc2ccccc12)C(=O)Nc1ccccc1
BJ1894379,NC(=N)c1ccc(cc1)N1CCN(CC1)C1CCN(CC(O)=O)CC1
BJ1895794,CCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1
BJ1894432,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1
BJ1894153,Clc1cccc(SC2CCNCC2)n1
BJ1896252,COc1ccc(CC2NCCc3c2[nH]c2ccc(C)cc32)c(Cl)c1OC
BJ1894046,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl
BJ1894050,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1
BJ1896261,Fc1cccc(Cl)c1C(=O)NC(=O)NC1c2ccccc2-c2ccccc12
BJ1896226,CC(C)N1CCC[C@H](Cn2c(C)nc3ccc(Oc4ccc(F)cc4)cc3c2=O)C1
BJ1896559,C[C@@H]1COCCN1c1cc(nc(n1)-c1cccc2[nH]ccc12)C1(CC1)S(C)(=O)=O
BJ1894419,CCCCNC(=O)[C@@H]1Cc2ccccc2N1C(=O)[C@@H](N)CC
BJ1895750,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)N1Cc3ccccc3NC1=O)N2C
BJ1894456,CC1=C(O)C(=O)[C@@H]2O[C@@H]2C1=O |c:1|
BJ1896104,Clc1ccc(Cn2cc(C=O)c3ccccc23)cc1
BJ1896403,CCOc1c2CN(C(=O)c2c(OCC)c2ccccc12)c1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1
BJ1894420,COC1(COc2ccccc2O1)C1=NCCN1 |t:14|
BJ1895667,COC(=O)CN1CN(c2ccccc2)C2(CCN(Cc3ccc4ccccc4c3)CC2)C1=O
BJ1894454,Cc1nc2c(O)cccc2c(=O)[nH]1
BJ1896492,N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCCCC1
BJ1894028,OC(=O)c1cc(O)c2c(Cl)cc(Cl)cc2n1
BJ1894228,CN1C2CCC1CC(C2)OC(c1ccc(F)cc1)c1ccc(F)cc1
BJ1894293,NC(C(O)=O)c1cc(O)ccc1Cl
BJ1895778,[O-][N+](=O)c1cc(C(=O)NCC=C)c2nc(Nc3ccc(Cl)c(Cl)c3)[nH]c(=O)c2c1
BJ1894194,N[C@H](C(O)=O)c1cc(O)cc(O)c1
BJ1896825,C1CN(CCN1)c1ccc2ccccc2n1
BJ1895698,CS\C(N)=C(C#N)\C(C#N)=C(/N)SC
BJ1896122,CON(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1
BJ1894015,N[C@@H](CS(O)=O)C(O)=O
BJ1894371,C[C@H](NC[C@H](O)CP(O)(=O)Cc1ccccc1)c1ccc(Cl)c(Cl)c1
BJ1896059,Brc1ccc(CN(c2ccc(cc2)C#N)n2cnnc2)cc1
BJ1895657,Oc1cc2oc(cc(=O)c2c(O)c1O)-c1ccccc1
BJ1895650,Cc1ccc(cc1)S(=O)(=O)\C=C\C#N
BJ1894441,CC1(C)CC(=O)C(C2c3ccccc3OC3=C2C(=O)CC(C)(C)C3)C(=O)C1 |c:16|
BJ1895679,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC
BJ1894490,Oc1ccc(CC(C#N)c2ccc(O)cc2)cc1
BJ1896211,ONC(=O)c1ccc2[nH]c(=O)c(CCCc3ccccc3)nc2c1
BJ1896236,Clc1cccc(Cl)c1C(=O)NCc1ccc2OCOc2c1
BJ1896204,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
BJ1896219,NS(=O)(=O)c1ccc(cc1)-n1nc(cc1-c1ccc(Cl)cc1)C(F)(F)F
BJ1894268,Clc1ccc2Nc3ccccc3C(=Nc2c1)N1CCNCC1 |c:13|
BJ1894219,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)c1oc2ccccc2c1C[C@@]35O
BJ1894413,Cc1cccc(Nc2cc(Cl)nc(SCC(O)=O)n2)c1C
BJ1895802,C(N1CCN(CC1)c1ccccn1)c1nc2ccccc2[nH]1
BJ1895671,CCCCCCCC\C=C/CCCCCCCC(=O)N[C@@H](CO)Cc1ccc(O)cc1
BJ1896073,Cc1[nH]c(\C=C2/C(=O)Nc3cc(ccc23)-c2ccccc2)c(C)c1CCC(O)=O
BJ1895709,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(O)=O
BJ1896094,CCC(=O)OCN1C(=O)C=CC1=O |c:9|
BJ1894102,Ic1ccc(NC(=N)NC2C3CC4CC(C3)CC2C4)cc1
BJ1894487,CCCCCCCC\C=C/CCCCCCCC(=O)NCCO
BJ1896247,Cc1c2C(=O)C(Cc2cc(OCc2cccc(c2)-c2ccc(cc2)C(O)=O)c1C)C1CCCC1
BJ1896175,COc1ccc(CC(=O)NC(N\C(Nc2cccc3ncccc23)=N\C#N)C(C)(C)C)cc1OC
BJ1895564,COc1ccc(cc1)-c1nc(sc1-c1ccc(OC)cc1)C(=O)N1CCN(C)CC1
BJ1896358,CC(C(O)=O)c1ccc(c(F)c1)-c1ccccc1
BJ1894479,CCCCCCCCCCCCCCCC(=O)C(F)(F)F
BJ1896117,Cc1cc2CCN(C(=O)Nc3ccc(Oc4cccnc4C)nc3)c2cc1C(F)(F)F
BJ1894422,[H][C@@]12CCCN1C(=O)c1cc(OC)ccc1-n1cnc(C(=O)OCC)c21
BJ1896181,O=C(NCCCN1CCOCC1)c1cnn2c(cc(nc12)-c1ccccc1)-c1ccccc1
BJ1896249,Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C(=O)NCc1cccnc1
BJ1894434,COc1cc2CCN(C(=O)Nc3cc(F)cc(c3)-c3cccnc3)c2cc1C(F)(F)F
BJ1895680,O\N=C1c2ccccc2NC/1=C1\C(=O)Nc2ccccc12
BJ1894195,Oc1noc2CNCCc12
BJ1894167,[H][C@@]12Oc3c4c(CC5N(CC6CC6)CC[C@@]14[C@@]5(O)Cc1c2[nH]c2ccccc12)ccc3O
BJ1894447,NC(C(O)=O)c1ccc(C(O)=O)c(c1)C(O)=O
BJ1894340,FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c2ccccc2)cc(c1)C(F)(F)F
BJ1894223,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)C(=O)\C(C[C@@]35O)=C/c1ccccc1
BJ1895656,Cc1ccc2N=C3N(CCC3(O)C(=O)c2c1)c1ccccc1 |t:5|
BJ1896132,Cc1cccc2[C@@H](O)C[C@@H](CN3CCC(CC3)c3c(Cl)cccc3Cl)CCc12
BJ1894118,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3c4ccccc4[nH]c3c2=O)CC1
BJ1894225,CN(C1CCCCC1)C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1
BJ1894332,CN1CCC(CC1)c1c[nH]c2ccc(O)cc12
BJ1896302,COC(=O)c1cnn(c1\C=N\NC(=S)NC(C)(C)C)-c1ccc(F)cc1F
BJ1895810,CN(C)c1nc(N)c(nc1Cl)C(=O)Nc1cccnc1
BJ1896362,OC(=O)c1ccccc1C(=O)Nc1ccc(cc1)-c1ccccc1
BJ1895589,CN1CCc2cc(Br)c(O)cc2C(C1)c1ccccc1
BJ1894480,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1
BJ1895727,O=C1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)c2ccccc12
BJ1896263,FC(F)(F)c1cc(NC(=O)Nc2c(Br)cc(Br)cc2-c2nnn[nH]2)cc(c1)C(F)(F)F
BJ1894117,C[C@H](NC(=O)C(=C\c1ccc(O)c(O)c1)\C#N)c1ccccc1
BJ1896197,Cc1cc(no1)-c1nncc2c(c(OCc3ncnn3C)nn12)C(C)(C)C
BJ1896276,CCOC(=O)[C@H](Cc1ccc(cc1)[N+]([O-])=O)NC(=O)c1ccccc1
BJ1895568,CC#CCOC(=O)c1c(C)nc2sc3CC(O)CCc3c2c1N
BJ1894257,OC(COc1ccccc1-c1ccccc1)CC(=N)N1CCCCC1
BJ1894235,COCCNC(=O)COc1ccc(OCCNC[C@H](O)COc2ccccc2)cc1
BJ1896210,CC(C)(C)c1ccc(NC(=O)N2CCN(CC2)c2ncccc2Cl)cc1
BJ1894475,Oc1cc2C(CNCCc2c(Cl)c1O)c1ccccc1
BJ1894154,Oc1c(C(=O)C2CC2)c(=O)[nH]c2cc(Cl)ccc12
BJ1894486,"CC#C[C@]1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(CC12C)c1ccc(cc1)N(C)C |c:18,t:11|"
BJ1896075,CC(C)(C)c1cc2c(OC(=O)C2(O)C(F)(F)F)c(c1)C(C)(C)C
BJ1894232,[H][C@@]1(CN(C)CCc2cc(Cl)c(O)cc12)c1ccccc1
BJ1896225,CCS(=O)(=O)N(Cc1cccnc1)c1cccc(c1)-c1ccc(cc1)C#N
BJ1896222,CCOc1nc2c(N)ncnc2n1CC
BJ1894114,C[C@@H](N)Cc1c[nH]cn1
BJ1895619,[H][C@@]12OC(=O)[C@H](O)[C@@]11[C@@H](C[C@H]3OC(=O)[C@]4(O2)[C@@]2(O)[C@H](C)C(=O)OC2[C@H](O)C134)C(C)(C)C
BJ1895622,Oc1cc2CCN(CC=C)CC(c3ccccc3)c2cc1O
BJ1896158,[H][C@]12CCCC[C@@]1([H])C1=C(CCc3c(nc(N)nc13)N1CCNCC1)O2 |t:9|
BJ1896631,COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc4ccc(F)cc4)cc3)c2cc1OC
